ph chloramines,ph solids,ph sulfate,solids sulfate,sulfate^2,potability
-0.0028636047914371615,-0.0017383994374249837,-0.02460635048366229,0.06592011465922953,0.9330729234650952,0
0.7029931670767302,0.4070837581557266,0.03381200528643502,0.002636876119456207,0.0002190165230237971,0
0.9487681982276291,-0.0202054612556822,-0.010319770818052394,0.00042882055700019256,0.0002190165230237971,0
0.5004794595701438,0.16653552381833822,0.5445428735054637,0.12688822957309737,0.41490295620727385,0
-0.49935058327099946,-0.35428570428421474,-0.8917811608082492,0.16760326128019246,0.42187824428782,0
-0.27066861627159167,-0.80690967039744,0.19441051211218563,-0.1526284781540774,0.03677311313696689,0
0.529525729317225,1.7057484272659071,3.5610925148051598,1.3228002053497818,2.761611169945112,0
-1.7179089839284796,-0.9274840051347955,-0.8907926183636171,0.7318776551195443,0.7029244807634306,0
-0.010974130738225325,0.01972419762026616,0.045790650763376066,1.3918657124912266,3.2312815951873093,0
3.4503049867460267,1.4675622028853135,5.444718257986198,1.0238599412452345,3.7985639755225074,0
0.052749308337457716,0.20814516850264836,-0.03766322929850976,-0.2064060129119594,0.037348534433050654,0
0.3823880577625139,-0.09899090346740774,-0.009065178970252845,0.002391639873802874,0.0002190165230237971,0
-0.0689662305627022,-0.005154664299121551,-0.044039544754888124,0.23553291332379553,2.0123060738097314,0
0.004571422662236246,-0.0173818477015573,0.024102006111684438,-0.6456100886207723,0.8952154321493029,0
-0.37183118335412885,0.22039169063703104,-0.004249402087201622,-0.011359109069023392,0.0002190165230237971,0
-0.7834234389187243,-0.7895793243525775,-0.4225950751183506,1.3641766443507033,0.7301284541192699,0
-0.02863001594953643,-0.014693517233212088,0.0002256177521211831,-0.014263607473936034,0.0002190165230237971,0
-0.1968217830909067,0.5654167017399806,2.5685983325496142,0.706497195820982,3.209504624734779,0
-0.7501792258695484,-0.10388047804458525,-0.019143420922753295,0.0011884783395392593,0.0002190165230237971,0
-0.34319037262806923,0.10867276180220387,0.0119939074595906,0.03195311500712933,0.0035265755474100107,0
-0.05168666482114363,-0.005761376282681567,0.0003769882829078563,-0.0033471507165465527,0.0002190165230237971,0
0.22483194875442014,-0.270706236318382,0.17674421815084482,-0.6031250531883774,0.39378060669276127,0
0.024385190251046584,0.009416864832022316,0.004697658794667697,0.06817246251606164,0.03400823669080482,0
0.17172928625413825,-0.23433330131838903,0.03193523445390402,-0.0016070921588980918,0.0002190165230237971,0
-2.11140671073537,0.39719418209809804,0.16544966756637955,0.05066870391965033,0.021105848467475836,0
-0.3726245723683999,-0.04341543471425892,0.10551316782201561,-0.03158233601923522,0.0767550144906049,0
-2.5892631746054002,-2.800703132142459,-3.4434243521425296,1.581895997182972,1.9449184516352962,0
-0.012620035557950618,0.024138147677750018,0.02086923202897872,0.7763035699426565,0.671172433872852,0
-0.009298631258839087,-0.015319320872896485,-0.04354889101877198,1.028105751226173,2.922640349882294,0
-0.03097291182661565,0.016203452480946692,0.018747654562746456,0.46813992183157127,0.5416454025368707,0
-0.051984198833408865,-0.04638422153811087,0.00954707577884952,-0.08316312888110285,0.017117128780134192,0
-0.4313355941071979,-0.10350161017543938,-0.027702115918417602,0.0008182971602150477,0.0002190165230237971,0
1.5004884842461121,0.5217168980700614,-1.637969130225561,-0.16361426204630186,0.5136791840322738,0
-0.04037755796062557,0.24867223408767195,0.34283641631032563,1.5936683927071225,2.197139389314044,0
0.026511880698986048,0.017752711050434918,0.0003769882829078563,0.010313681418747797,0.0002190165230237971,0
0.8935965736487519,0.08235100173022676,0.36028631456009713,0.016712831851557156,0.07311877775798796,0
2.3370218119958728,-1.0738048122008927,3.0727501055084923,-0.604980138788266,1.7311831388444219,0
0.6391562690821588,0.3435902039191968,0.014661400262306822,0.005132656530828507,0.0002190165230237971,0
0.01981954827013174,0.000646264291793149,0.0003769882829078563,0.00037545612041626255,0.0002190165230237971,0
-0.9536150933001099,0.6768154497579949,-0.22834780704302443,-0.0694253327040166,0.023423109625915112,0
0.040602205079073216,0.031126375949979208,0.017318470765007483,0.830728815550246,0.46221097916687726,0
-0.6526857546833131,0.5088222861344629,0.55541720668554,0.2011355061177645,0.21955430022907682,0
-0.009483732905105385,0.03887814975168475,0.0705681548829489,1.1568597166347052,2.0998287259744033,0
-0.2936789472424616,-3.0619193852877378,0.20054078075717963,-0.16371956428485773,0.010722832679615197,0
2.379896771024009,-0.2373178594165583,0.023316749426007248,-0.0022291500187796684,0.0002190165230237971,0
-0.03658754028819326,-1.1906582759084645,0.01380695030693573,-0.01888714233786911,0.0002190165230237971,0
0.13755676183440274,0.11868029402582003,0.04078078485499113,0.7221329984167537,0.24813850257833314,0
-2.406626254012099,-1.3601174219498273,-1.7838299426286506,0.4024727653521876,0.5278536678830007,0
0.012880426989308,-0.030565746282621004,0.020493362580636908,-0.9653157750605592,0.6472135834737496,0
-1.596749275432088,0.16866239372272643,-0.4982795449147235,-0.06409377813532274,0.1893523381011435,0
0.0012239456079374284,-0.01771779200256584,0.0238167395954227,-0.650298995136861,0.874149658382757,0
-0.6037682535414257,-0.5820258598668988,-1.1963738583707746,2.7812650000979784,5.716984362309518,0
0.39174680295906933,0.00954420536833749,0.36168076978738406,0.04193460504033134,1.589125510860512,0
0.09669431528116824,-1.665184274422523,0.23976663168054188,-0.20071355791476211,0.02890035322398728,0
-0.19634607788925149,0.41037642333281604,0.4451677631892746,0.03246682255714698,0.03521933023892713,0
0.3977883041256676,0.26148783255691277,-0.004128804938673118,-0.013870879528168966,0.0002190165230237971,0
0.7216200496057025,0.7857389201946712,1.3083774060000761,1.0612856566542996,1.7672055421849489,0
-0.09621475247515433,-0.5937657337346972,0.34042751299359614,-0.10144287500944263,0.05816089357863657,0
-0.019526960462940807,0.0098969924163312,0.0236590159922889,0.36084533156070075,0.8626100850648275,0
-0.017140296967839096,-0.0010910050395475093,0.0003769882829078563,-0.0006338343688563381,0.0002190165230237971,0
0.17353869023713547,-2.255945573239888,-0.8798201092358106,0.42721484137574195,0.16661404107660005,0
0.5126732134625219,-0.04039780982626641,0.07659058726166403,-0.014335775573287897,0.027179331620488863,0
-0.02717500346341996,-0.0327088649090041,-0.03618581466868607,1.824000711317232,2.01789184304918,0
0.7716602844076643,0.4965207134795019,-0.016290215682347134,-0.0066755555847807565,0.0002190165230237971,0
-0.2556818926061767,0.7445917097499027,-0.01018520813010585,-0.01601124741474215,0.0002190165230237971,0
-0.28117678341019536,-0.10431717733472773,0.00876198566824912,-0.0026075351337654495,0.0002190165230237971,0
-1.6127022829548834,-1.686570237836352,-1.54954945284725,1.3890506977494297,1.2762010738645369,0
-0.02084158488763056,-0.017567799885804602,0.0003769882829078563,-0.01020625473685405,0.0002190165230237971,0
